,runID,evtID,S2_area,S2_btm_area,S2_top_area,S2_TBA,S2_corrected_area,S2_XY_corrected_area,S2_width_ns,S2_peakAmp,S2_AFT_5,S2_AFT_10,S2_AFT_25,S2_AFT_50,S2_AFT_75,S2_AFT_90,S2_AFT_95,S2_rmsWidth_ns,S2_fwhm_ns,S2_x_cm,S2_y_cm,S2_xy_chiSq,S2_n_saturated,has_good_S1,drift_time,S1_area,S1_corrected_area,evt_total_area,evt_bad_area,evt_bad_e_area,evt_bad_ph_area,evt_bad_oth_area
9318,7026,8641,117.0,331.90997314453125,1047.6710205078125,0.5188249349594116,1484.891357421875,0.05454709753394127,3980.0,1.0763912200927734,1140.0,1350.0,1730.0,2130.0,2560.0,2980.0,3210.0,494.0,1390.0,2.05665922164917,-35.765785217285156,1.6930198669433594,0.0,True,48170.0,18.69013214111328,19.873798370361328,1748.9411642551422,350.85882019996643,1613.7763748168945,101.01943683624268,15.455220460891724
9352,7026,8857,113.0,787.4398803710938,2480.89501953125,0.5181400179862976,3348.526123046875,0.11788471043109894,4480.0,2.366832733154297,1060.0,1280.0,1670.0,2080.0,2540.0,2980.0,3250.0,518.0,1330.0,-12.332497596740723,-15.58457088470459,1.6158849000930786,0.0,True,47550.0,58.74372482299805,61.80821228027344,3986.708104044199,659.4602288305759,3777.5327682495117,124.90266624093056,25.528944730758667
9361,7026,8910,135.0,216.80764770507812,659.5469970703125,0.5052056908607483,905.4132690429688,0.03302910178899765,4310.0,0.6874868273735046,1190.0,1450.0,1880.0,2360.0,2870.0,3390.0,3670.0,587.0,1410.0,9.671051979064941,-5.918708801269531,1.0951335430145264,0.0,True,56090.0,11.318622589111328,12.052897453308105,1024.6418080031872,136.78534361720085,876.537841796875,136.78534361720085,0.0
9780,7066,114874,154.0,1251.0556640625,3854.952392578125,0.5099672675132751,5813.24755859375,0.20871558785438538,6070.0,3.051267623901367,1360.0,1680.0,2150.0,2670.0,3190.0,3660.0,3950.0,610.0,1710.0,-38.37244415283203,34.97377395629883,1.6910226345062256,0.0,True,55390.00390625,2422.594482421875,2635.332275390625,8000.7303302288055,472.05821108818054,5393.985008239746,147.49947237968445,36.6513671875
10016,6966,28930,319.0,783.81103515625,2244.810302734375,0.4823974668979645,3179.961181640625,0.11135061830282211,4250.0,2.3026516437530518,1310.0,1460.0,1770.0,2150.0,2570.0,2960.0,3200.0,462.0,1350.0,15.920622825622559,23.736902236938477,1.4216430187225342,0.0,True,36370.0,61.70358657836914,65.12670135498047,3717.959564745426,627.627804338932,3377.080982208252,275.2507213950157,3.9242745637893677
10624,7019,16554,275.0,805.4205932617188,2554.994140625,0.520642101764679,3616.911376953125,0.12888452410697937,4310.0,2.4402832984924316,1120.0,1390.0,1740.0,2170.0,2590.0,2950.0,3200.0,491.0,1420.0,-12.573464393615723,-40.657470703125,1.4850809574127197,0.0,True,48590.0,84.23480224609375,89.92008209228516,4166.385761469603,722.1172678172588,3841.8711166381836,240.27984258532524,0.0
10634,7019,16640,88.0,157.51361083984375,436.6701354980469,0.4698151648044586,622.41455078125,0.021262070164084435,4840.0,0.5710204243659973,800.0,980.0,1370.0,1850.0,2300.0,2790.0,2950.0,548.0,1640.0,26.757946014404297,19.256092071533203,1.3923795223236084,0.0,True,55930.0,830.326904296875,892.9910278320312,1581.0287343859673,156.84636133909225,658.4321060180664,87.1103498339653,5.159374237060547
10891,6979,128686,233.0,819.3451538085938,2457.310546875,0.4998893439769745,3358.464111328125,0.11720974743366241,4380.0,2.927647352218628,1240.0,1510.0,1910.0,2320.0,2720.0,3070.0,3310.0,483.0,1080.0,-16.193471908569336,2.429352283477783,1.338457703590393,0.0,True,30510.0,80.65577697753906,84.38317108154297,3600.2491432726383,243.26670613884926,3276.32666015625,207.57395711541176,35.6927490234375
11710,6968,359,100.0,377.1260070800781,1207.51416015625,0.524023175239563,1707.130859375,0.06008399277925491,4910.0,1.0957636833190918,810.0,1040.0,1510.0,1980.0,2550.0,3080.0,3400.0,621.0,1350.0,-45.3714599609375,4.626821041107178,1.4739726781845093,0.0,True,53630.0,17.34273910522461,18.556697845458984,1748.0123895406723,146.5955537557602,1638.394645690918,90.82430899143219,1.4506957530975342
11901,6968,1752,396.0,739.4901123046875,2275.272216796875,0.50942063331604,3377.56591796875,0.12367453426122665,4430.0,1.953009009361267,1070.0,1270.0,1700.0,2180.0,2650.0,3090.0,3360.0,558.0,1650.0,40.14845275878906,-4.483129978179932,1.5091192722320557,0.0,True,54790.0,78.50096893310547,85.74635314941406,3830.410411477089,737.0551944971085,3353.869186401367,379.9773201942444,18.062935948371887
11922,6968,1910,89.0,332.87908935546875,894.8790893554688,0.45774486660957336,1381.861083984375,0.04604119062423706,4750.0,0.889236569404602,1220.0,1460.0,1860.0,2300.0,2850.0,3280.0,3600.0,570.0,1630.0,12.164715766906738,47.706668853759766,1.0307774543762207,0.0,True,54390.0,89.47832489013672,97.05081176757812,1480.0700797736645,162.68391796946526,1306.717929840088,83.87382504343987,0.0
12240,6965,132098,581.0,1370.2816162109375,3875.193359375,0.477537602186203,5249.36279296875,0.1809849739074707,5410.0,3.118274450302124,1160.0,1390.0,1840.0,2360.0,2870.0,3330.0,3610.0,597.0,1650.0,-3.7963993549346924,-12.961136817932129,1.5075061321258545,0.0,True,53930.0,79.38821411132812,83.94738006591797,6274.703165650368,949.9697366952896,5678.659446716309,477.14288210868835,39.512622714042664
12261,6965,132327,258.0,1272.085693359375,3771.969970703125,0.49560996890068054,5064.96337890625,0.1789439469575882,5200.0,3.7426114082336426,1380.0,1600.0,1980.0,2420.0,2880.0,3350.0,3610.0,535.0,1350.0,-8.173977851867676,-11.41779899597168,1.3919693231582642,0.0,True,49150.0,71.899169921875,75.56140899658203,5777.6243804991245,661.5225738584995,5472.597141265869,223.17453995347023,9.953529357910156
12928,7058,20580,118.0,869.4359130859375,2283.69775390625,0.4485257863998413,3494.499755859375,0.12518183887004852,5450.0,2.21791410446167,1750.0,2000.0,2440.0,2890.0,3360.0,3780.0,4050.0,548.0,1420.0,24.53201675415039,3.8745343685150146,1.3751757144927979,0.0,True,51590.0,40.11384201049805,43.10503387451172,3582.7240112423897,389.33062821626663,3436.889377593994,99.89967280626297,5.8211188316345215
13018,7058,21251,122.0,590.2986450195312,1509.0826416015625,0.4376451075077057,2385.333740234375,0.08561746776103973,5730.0,1.309090256690979,1090.0,1410.0,1910.0,2430.0,3040.0,3550.0,3900.0,660.0,1670.0,21.832977294921875,2.0620131492614746,1.9851677417755127,0.0,True,48520.0,44.246517181396484,47.64438247680664,2334.3526573181152,190.44818115234375,2190.884765625,97.5529910326004,1.6683834791183472
13028,7058,21353,185.0,773.8877563476562,2373.050537109375,0.5081647038459778,3480.282958984375,0.12230101972818375,4270.0,2.782041549682617,920.0,1120.0,1440.0,1810.0,2170.0,2540.0,2750.0,435.0,1080.0,-40.218441009521484,-28.200481414794922,1.6538716554641724,0.0,True,33280.0,81.67455291748047,86.8942642211914,3857.9727973788977,629.1820335239172,3619.5942459106445,148.04264877736568,8.661349773406982
13196,6995,70426,132.0,1073.467529296875,3402.165771484375,0.520305871963501,4763.63427734375,0.16722439229488373,5900.0,2.495807647705078,1710.0,2160.0,2950.0,3620.0,4140.0,4620.0,4860.0,744.0,1490.0,-29.434961318969727,-34.632835388183594,1.557729959487915,0.0,True,49380.0,101.76163482666016,109.40077209472656,5282.504439681768,705.2608712613583,5046.438613891602,131.97883543372154,2.3253555297851562
13373,6995,71911,161.0,140.87718200683594,464.70941162109375,0.5347414016723633,657.4996948242188,0.023069165647029877,3960.0,0.512593150138855,820.0,1110.0,1650.0,2150.0,2600.0,3000.0,3220.0,580.0,1390.0,19.496009826660156,41.48908996582031,1.4821505546569824,0.0,True,54630.00390625,20.82752227783203,22.662460327148438,770.7120766341686,144.2265953719616,605.657958984375,144.2265953719616,0.0
13467,7003,10186,69.0,191.58213806152344,626.280029296875,0.5315050482749939,900.5519409179688,0.031213022768497467,3660.0,0.675631046295166,770.0,1050.0,1370.0,1860.0,2330.0,2680.0,2950.0,521.0,1640.0,17.736103057861328,31.64763641357422,1.2729322910308838,0.0,True,56030.0,146.1760711669922,156.60302734375,1085.8151790499687,121.74622458219528,873.6035766601562,66.03553122282028,0.0
